30.95219954648526, 30.98702947845805, 39
26.993197278911566, 27.039637188208616, 40
30.940589569161, 30.975419501133786, 40
36.014149659863946, 36.060589569160996, 40
38.98630385487528, 39.0443537414966, 40
40.49560090702948, 40.530430839002264, 40
18.935873015873018, 18.99392290249433, 41
33.72698412698413, 33.761814058956915, 41
43.46775510204082, 43.502585034013606, 41
24.94984126984127, 24.99628117913832, 43
26.447528344671202, 26.482358276643993, 43
15.70829931972789, 15.74312925170068, 49
26.447528344671202, 26.482358276643993, 49
39.949931972789116, 39.9847619047619, 49
17.98385487528345, 18.018684807256236, 50
15.70829931972789, 15.74312925170068, 52
20.96761904761905, 21.002448979591836, 52
28.53732426303855, 28.572154195011336, 52
40.49560090702948, 40.530430839002264, 52
49.48172335600907, 51.06068027210885, 52
39.949931972789116, 39.9847619047619, 54
14.930430839002268, 14.97687074829932, 55
39.949931972789116, 39.996371882086166, 55
29.454512471655327, 29.489342403628118, 57
39.96154195011338, 39.996371882086166, 57
41.45922902494331, 41.4940589569161, 57
42.016507936507935, 42.5621768707483, 58
12.016326530612245, 13.096054421768708, 59
13.455963718820861, 14.512471655328799, 59
26.993197278911566, 27.643356009070295, 59
28.50249433106576, 29.442902494331065, 59
33.01877551020408, 33.57605442176871, 59
35.97931972789116, 36.64108843537415, 59
38.99791383219954, 39.82222222222222, 59
19.49315192743764, 20.259410430839, 60
20.97922902494331, 21.675827664399094, 60
29.98857142857143, 30.035011337868482, 60
31.48625850340136, 32.113197278911564, 60
34.481632653061226, 35.178231292517005, 60
43.490975056689344, 44.3849433106576, 60
22.488526077097507, 23.312834467120183, 61
26.447528344671202, 26.482358276643993, 61
46.4863492063492, 47.217777777777776, 61
17.972244897959182, 18.668843537414965, 62
42.00489795918367, 42.82920634920635, 62
2.972154195011338, 3.9938321995464854, 64
4.481451247165533, 5.456689342403628, 64
5.955918367346939, 7.024036281179138, 64
8.974512471655329, 9.996190476190476, 64
11.993106575963719, 13.014784580498866, 64
14.988480725623583, 15.673469387755102, 64
15.719909297052155, 15.81278911564626, 64
16.474557823129253, 17.47301587301587, 64
20.44517006802721, 20.48, 64
20.96761904761905, 21.62938775510204, 64
22.488526077097507, 23.49859410430839, 64
23.986213151927437, 24.624761904761904, 64
25.472290249433108, 26.192108843537415, 64
26.447528344671202, 26.493968253968255, 64
26.9815873015873, 27.643356009070295, 64
27.956825396825398, 27.991655328798185, 64
28.490884353741496, 29.3384126984127, 64
30.023401360544216, 30.65034013605442, 64
31.474648526077097, 32.38022675736961, 64
32.995555555555555, 33.599274376417235, 64
34.51646258503401, 35.294331065759636, 64
36.014149659863946, 36.617868480725626, 64
38.98630385487528, 39.5784126984127, 64
40.49560090702948, 41.22702947845805, 64
44.98866213151928, 45.58077097505669, 64
46.4863492063492, 47.51963718820862, 64
47.98403628117914, 49.1566439909297, 64
49.504943310657595, 51.22321995464853, 64
19.481541950113378, 20.28263038548753, 65
43.47936507936508, 44.152743764172335, 65
18.04190476190476, 18.668843537414965, 67
24.99628117913832, 25.495510204081633, 67
27.01641723356009, 27.573696145124718, 67
28.479274376417234, 29.22231292517007, 67
29.98857142857143, 30.580680272108843, 67
31.509478458049887, 32.08997732426304, 67
32.98394557823129, 33.6108843537415, 67
36.02575963718821, 36.51337868480726, 67
38.97469387755102, 39.53197278911565, 67
40.518820861678, 40.99482993197279, 67
42.03972789115646, 42.82920634920635, 67
45.0118820861678, 45.65043083900227, 67
47.98403628117914, 48.6225850340136, 67
19.51637188208617, 20.201360544217685, 68
43.52580498866213, 44.12952380952381, 68
20.97922902494331, 21.61777777777778, 69
22.47691609977324, 23.45215419501134, 70
34.47002267573696, 35.27111111111111, 70
46.47473922902494, 47.63573696145125, 70
2.48453514739229, 3.006984126984127, 71
11.981496598639456, 13.467573696145125, 71
14.489251700680272, 15.000090702947846, 71
35.48009070294785, 36.04897959183673, 71
8.904852607709751, 8.93968253968254, 72
19.481541950113378, 20.271020408163267, 72
17.98385487528345, 18.738503401360543, 74
42.03972789115646, 42.887256235827664, 74
10.483809523809525, 11.505487528344672, 75
2.9837641723356008, 3.7500226757369615, 76
4.493061224489796, 5.50312925170068, 76
8.986122448979591, 9.752380952380953, 76
14.988480725623583, 15.66185941043084, 76
16.486167800453515, 17.403356009070293, 76
22.511746031746032, 22.569795918367348, 76
23.986213151927437, 24.57832199546485, 76
25.495510204081633, 26.087619047619047, 76
30.023401360544216, 30.603900226757368, 76
34.53968253968254, 35.2130612244898, 76
37.50022675736962, 38.44063492063492, 76
46.509569160997735, 47.49641723356009, 76
47.9956462585034, 48.99410430839002, 76
11.493877551020407, 11.969886621315192, 77
32.48471655328798, 33.00716553287982, 77
3.9938321995464854, 4.922630385487528, 78
7.48843537414966, 8.289523809523809, 78
9.996190476190476, 10.599909297052154, 78
15.998548752834466, 16.497777777777777, 78
3.7384126984126986, 3.9938321995464854, 79
9.740770975056689, 9.996190476190476, 79
15.74312925170068, 15.998548752834466, 79
23.49859410430839, 23.81206349206349, 79
26.493968253968255, 26.842267573696144, 79
27.991655328798185, 28.339954648526078, 79
29.489342403628118, 29.849251700680274, 79
32.995555555555555, 33.62249433106576, 79
33.68054421768707, 33.715374149659866, 79
38.48707482993197, 39.00952380952381, 79
39.9847619047619, 40.50721088435374, 79
41.48244897959184, 42.00489795918367, 79
47.47319727891156, 47.91437641723356, 79
20.491609977324263, 20.921179138321996, 80
44.50104308390023, 44.872562358276646, 80
5.990748299319728, 6.873106575963718, 81
18.018684807256236, 18.22766439909297, 82
22.00090702947846, 22.50013605442177, 82
31.497868480725625, 32.113197278911564, 82
33.99401360544218, 34.47002267573696, 82
45.99873015873016, 46.4863492063492, 82
5.491519274376417, 6.002358276643991, 83
17.4962358276644, 17.99546485260771, 83
21.745487528344672, 22.140226757369614, 83
26.993197278911566, 27.55047619047619, 83
28.50249433106576, 28.955283446712016, 83
30.998639455782314, 31.497868480725625, 83
33.75020408163265, 34.0172335600907, 83
35.99092970521542, 36.826848072562356, 83
38.99791383219954, 39.8918820861678, 83
40.49560090702948, 40.925170068027214, 83
45.743310657596375, 46.021950113378686, 83
19.49315192743764, 19.771791383219956, 84
20.990839002267574, 21.385578231292516, 84
29.98857142857143, 30.511020408163265, 84
43.490975056689344, 44.12952380952381, 84
45.00027210884354, 45.75492063492064, 84
18.99392290249433, 19.388662131519276, 85
42.99174603174603, 43.44453514739229, 85
17.99546485260771, 18.22766439909297, 86
41.99328798185941, 42.5621768707483, 86
20.514829931972788, 20.619319727891156, 92
44.51265306122449, 44.640362811791384, 92
6.025578231292517, 6.15328798185941, 93
17.519455782312924, 17.670385487528346, 95
31.010249433106576, 31.0334693877551, 95
